user_id,assembly,c,c#,c++,css,go,haskell,html,java,javascript,objective-c,php,powershell,python,ruby,swift,sql
AdamDCross,0,0,0,0,0.102564103,0,0,0,0,0.051282051,0,0.076923077,0,0.051282051,0,0,0
adamdecaf,0,0.024013722,0,0,0,0.139794168,0,0.018867925,0,0.005145798,0,0.068610635,0,0.016295026,0.021440823,0,0
adamdicarlo,0,0,0,0.005060729,0,0,0,0.046558704,0,0.241902834,0,0,0,0,0,0,0
adamelso,0,0,0,0,0.00466563,0,0,0,0,0,0,0.189735614,0,0.018662519,0.00622084,0,0
adamesque,0,0.007322176,0,0,0,0,0,0,0,0.326359833,0,0.001046025,0,0,0.09832636,0,0
AdamFerguson,0,0,0,0,0.031938326,0,0,0,0,0.104625551,0,0,0,0.060572687,0.145374449,0,0
adamghill,0,0,0.013782542,0,0.042113323,0,0,0.020673813,0,0.072741194,0.004594181,0,0,0.191424196,0,0,0
adamgilman,0,0,0,0,0.019406393,0,0,0,0,0.007990868,0,0,0,0.646118721,0.019406393,0,0
adamgross42,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0
adamharder,0,0.019607843,0,0,0.028011204,0,0,0.036414566,0.039215686,0.005602241,0,0,0,0.254901961,0,0,0
AdamHarries,0,0.01459854,0,0.138686131,0,0,0.145985401,0,0,0.028154327,0,0,0,0.010427529,0,0,0
adamhartford,0,0,0.056316591,0.01369863,0,0.01217656,0,0,0,0.01978691,0.050228311,0,0,0,0.00304414,0.156773212,0
adamhill,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamkay,0,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamkdean,0,0,0.037214886,0,0.075630252,0,0,0,0,0.366146459,0,0,0,0,0,0,0
adamkellett,0,0,0,0,0,0,0,0.105263158,0,0.263157895,0,0,0,0,0,0,0
adamkirkwood,0,0,0,0,0.030574198,0,0,0.035794183,0,0.18344519,0,0,0,0,0.011185682,0,0
adamkoch,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0
adamlofting,0,0,0,0,0.028915663,0,0,0,0,0.412048193,0,0.001204819,0,0.022891566,0,0,0
adamlogic,0,0,0,0,0,0,0,0.012082445,0,0.143567875,0,0,0,0.007107321,0.140014215,0,0
adamloving,0,0,0,0.016197783,0.022165388,0,0,0,0.015345269,0.167092924,0.025575448,0,0,0.038363171,0.087809037,0,0
adamlundrigan,0,0,0,0,0,0,0,0.022441652,0,0.033213645,0,0.359964093,0,0.001795332,0,0,0
adammacias,0,0,0,0,0.066115702,0,0,0.041322314,0,0.022038567,0,0.134986226,0,0,0,0,0
adammbalogh,0,0,0,0,0,0,0,0,0,0,0,0.440677966,0,0,0.04519774,0,0
adamnemecek,0,0.003429355,0,0.002743484,0,0.008230453,0,0.007544582,0,0.002057613,0.027434842,0,0,0.009602195,0.002057613,0.338820302,0
adamsanderson,0,0,0,0,0,0,0,0.021126761,0,0.131161972,0,0,0,0,0.267605634,0,0
adamschwartz,0,0,0,0,0.119760479,0,0,0.061591104,0,0.191616766,0,0,0,0,0,0,0
adamseadub,0,0,0,0,0,0.285714286,0,0,0,0.142857143,0,0,0,0,0,0,0
adamshand,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
adamshaylor,0,0,0,0,0,0,0,0.047169811,0,0.389150943,0,0,0,0.014150943,0,0,0
adamsheridan,0,0,0,0,0.1,0,0,0,0,0.2,0,0,0,0.05,0,0,0
AdamSpeight2008,0,0,0.123478261,0,0,0,0,0.024347826,0,0,0,0,0,0,0,0,0
adamstac,0,0.053281853,0,0,0.022393822,0,0,0,0,0.03011583,0.007722008,0.005405405,0,0,0.128185328,0,0
adamveld12,0,0.005957447,0.049361702,0,0,0.049361702,0,0.004255319,0,0.182978723,0,0,0,0,0,0,0
adamwintle,0,0,0,0,0.113004484,0,0,0.018834081,0,0.030493274,0,0.138116592,0,0,0,0,0
adamworrall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0
adamwynne,0,0,0,0,0,0,0,0,0.019283747,0.023415978,0,0.024793388,0,0,0,0,0
adamyeats,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
adaniello,0,0,0,0,0.007194245,0,0,0.040767386,0,0.172661871,0,0.055155875,0,0,0,0,0
adaogavina,0,0.03236246,0,0,0,0.045307443,0,0,0.058252427,0.061488673,0,0,0,0,0.15210356,0,0
adardesign,0,0,0,0,0.005785921,0,0,0.022661524,0,0.153326905,0,0,0,0.021215043,0,0,0
adarshaj,0,0.020758769,0,0.005010737,0.020042949,0,0,0,0.027916965,0.069434503,0,0.008589835,0,0.045812455,0.005010737,0,0
adarshk,0,0,0,0.051487414,0.101830664,0,0,0.028604119,0.059496568,0.16819222,0.008009153,0,0,0.006864989,0.001144165,0,0
adate,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0,0,0,0.178571429,0
AddIcechan,0,0,0,0,0,0,0,0.23255814,0,0.046511628,0.023255814,0,0,0,0,0.627906977,0
Addisonbean,0,0.033057851,0,0.016528926,0,0,0,0,0,0.049586777,0,0,0,0,0.210743802,0.041322314,0
addisonday,0,0,0,0,0,0,0,0,0,0.466666667,0,0,0,0,0,0,0
addteq-himanshu,0,0,0,0,0.026363636,0,0,0.056363636,0.015454545,0.111818182,0,0,0,0.023636364,0.024545455,0,0
addywaddy,0,0,0,0,0.02,0,0,0.04,0,0.059047619,0,0,0,0,0.14952381,0,0
adelcambre,0,0,0,0.014064698,0.033755274,0,0,0,0,0.016877637,0,0,0,0,0.388185654,0,0
adelura,0,0,0,0,0.050505051,0,0,0.01010101,0,0.491582492,0,0,0,0,0,0,0
ademidov,0,0,0,0,0,0,0.035714286,0,0,0.051671733,0,0,0,0,0.247720365,0,0
ademilter,0,0,0,0,0.063321386,0,0,0.046594982,0,0.21744325,0,0.045400239,0,0,0.031063321,0,0
AdenFlorian,0,0.037419355,0.308387097,0,0,0,0,0.038709677,0.014193548,0.113548387,0,0.006451613,0.007741935,0,0,0,0
adeptima,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0
adhipg,0,0,0,0.024621212,0.028409091,0,0,0,0,0.216856061,0,0.024621212,0,0.023674242,0.003787879,0,0
adhocgraFX,0,0,0,0,0.245989305,0,0,0,0.112299465,0.003565062,0,0.055258467,0,0,0,0,0
AdibContractorCC,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0
adidoes,0,0.262222222,0,0,0.008888889,0,0,0,0,0.133333333,0,0.042222222,0,0.013333333,0,0,0
adieu,0,0.004399749,0,0,0,0.098680075,0,0,0,0.038969202,0,0,0,0.143934632,0,0,0
adig,0,0,0,0,0,0,0,0,0,0.134228188,0.093959732,0,0,0,0,0,0
adikhosla,0,0.02,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
adilours,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0
adinapoli,0,0.015163607,0,0,0,0,0.321628093,0.019952115,0,0.018355946,0,0,0,0.0103751,0,0,0
Adios,0,0.01511879,0.003599712,0.021598272,0,0,0,0,0,0.187185025,0,0.01799856,0,0,0.03887689,0,0
adiospace,0,0,0,0,0.042940794,0,0,0.018867925,0,0.171763175,0,0,0,0,0.018217306,0,0
adisuryadi,0,0,0,0,0,0,0,0,0,0.183161004,0.00295421,0.010339734,0,0,0.005908419,0,0
aditya,0,0.034883721,0,0,0,0,0,0,0,0.113372093,0,0,0,0.052325581,0.215116279,0,0
adityagaydhani14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adityakodkany,0,0,0,0,0,0,0,0.444444444,0,0.333333333,0,0,0,0,0,0,0
adityavm,0,0,0,0,0.026431718,0,0,0,0,0.261380323,0.008810573,0.013950073,0,0.014684288,0,0,0
adivik2000,0,0,0,0.016230839,0,0,0,0,0.04147881,0.256988278,0.019837692,0.00541028,0,0.000901713,0.055906222,0,0
adkatrit,0,0,0,0,0.013769363,0.125645439,0,0,0,0.113597246,0,0,0,0.035283993,0,0,0
adlawson,0,0,0,0,0,0.004078303,0,0.021207178,0,0.13132137,0,0.069331158,0,0,0,0,0
admk,0,0.017241379,0,0.01795977,0,0,0,0.01795977,0.004310345,0.004310345,0.039511494,0.010775862,0,0.112787356,0.033764368,0,0
adnanh,0,0.023188406,0,0,0.04057971,0.14589372,0,0.012560386,0.006763285,0.0647343,0,0.026086957,0,0,0.028019324,0,0
adnils,0,0.03131524,0,0,0.033402923,0,0,0,0,0.162839248,0,0,0,0.029227557,0,0,0
adohe,0,0,0,0.007857517,0,0.114195914,0,0,0.081194343,0.013095862,0,0,0,0,0,0,0
adolganov,0,0,0,0,0.125,0,0,0,0,0.0625,0,0,0,0,0,0,0
adragomir,0,0.022244692,0,0,0,0.014155713,0,0,0.094034378,0,0,0.028311426,0,0.175935288,0.027300303,0,0
adrahon,0,0.000773994,0,0,0,0.088235294,0,0,0.024767802,0.027863777,0,0,0,0.054179567,0.023219814,0,0
adrai,0,0,0,0,0.004263094,0,0,0.010353228,0.007917174,0.390377588,0,0,0,0,0,0,0
Adrastus,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0
adri,0,0,0,0,0.019438445,0,0,0.021598272,0,0.147588193,0,0.07487401,0,0,0.013678906,0,0
adrianchitescu,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
adrianco,0,0.02294197,0,0,0.026990553,0.176788124,0,0,0,0.055330634,0.036437247,0,0,0.029689609,0,0,0
adriancooney,0,0.011450382,0,0.018320611,0,0.014503817,0,0.028244275,0.02519084,0.264122137,0,0,0,0.015267176,0,0,0
AdrianFerreyra,0,0,0,0.041131105,0,0,0,0,0,0,0.023136247,0,0,0,0.061696658,0.267352185,0
AdrianoCahete,0,0,0.00233463,0,0.042801556,0,0,0.052140078,0,0.143968872,0,0.015564202,0.046692607,0.014785992,0.007782101,0,0
adrianrego,0,0,0,0,0.008396947,0,0,0,0,0.172519084,0,0,0,0.116793893,0,0,0
AdrianTeh,0,0,0,0,0,0,0,0,0,0.134057971,0,0,0,0,0.09057971,0,0
adriantoine,0,0,0,0,0.004562044,0,0,0,0,0.301094891,0,0,0,0,0,0,0
adrien-aubel,0,0,0,0,0,0,0,0,0.115384615,0,0,0,0,0,0,0,0
adrm,0,0,0,0,0,0.238095238,0,0,0,0.19047619,0,0,0,0,0,0,0
adrrian17,0,0,0,0,0.157480315,0,0,0,0,0.188976378,0,0,0,0,0.070866142,0,0
adulau,0,0.043685465,0,0,0.01350278,0.000794281,0,0,0,0.097696585,0,0,0,0.18903892,0,0,0
adulteratedjedi,0,0,0,0,0.02676182,0.092774309,0,0,0,0.01338091,0,0,0,0,0.031222123,0,0
aduth,0,0,0,0,0.022568093,0,0,0.022568093,0,0.308171206,0,0.004669261,0,0,0,0,0
advanced,0,0,0,0,0,0.01753203,0,0,0.02899528,0.194200944,0,0,0,0.001348618,0.064059339,0,0
advincze,0,0,0,0.014164306,0.012747875,0.434844193,0,0,0.041076487,0.007082153,0,0,0,0,0,0,0
adw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0
adwayish,0,0,0,0,0,0.125,0,0,0,0.15625,0,0,0,0.0625,0,0.0625,0
adzenith,0,0.037319763,0,0.088210348,0,0.004240882,0,0,0,0,0.016963528,0,0,0.084817642,0.119592875,0,0
adzialocha,0,0,0,0,0,0.01260783,0,0.04578633,0.00132714,0.199071002,0.00530856,0,0,0.00066357,0.01857996,0,0
aearly,0,0.015873016,0,0,0,0,0,0,0,0.302967564,0,0,0,0.016563147,0,0,0
aebadirad,0,0,0,0,0,0,0,0.071428571,0,0.294642857,0,0,0,0,0,0,0
aedwa038,0,0.031775701,0,0.03364486,0,0,0,0,0.164485981,0,0,0.001869159,0,0.065420561,0,0,0
aehlke,0,0.043283582,0,0,0.014179104,0,0,0,0,0.023134328,0.008208955,0,0,0.232835821,0.005223881,0.029850746,0
aeksco,0,0.019920319,0,0,0.015139442,0,0,0.031075697,0.018326693,0.148207171,0,0,0,0,0.00876494,0,0
aekwan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aemadrid,0,0,0,0,0,0.015899582,0,0,0.019246862,0,0,0,0,0,0.347280335,0,0
aemkei,0,0.017766497,0,0,0.04822335,0,0,0.079526227,0,0.285956007,0,0,0,0,0.004230118,0,0
Aeon,0,0,0,0,0.022433132,0,0,0,0,0.138050043,0.049180328,0,0,0,0.108714409,0,0
aeroevan,0.009354537,0.177736202,0,0.027128157,0,0,0,0,0.058933583,0,0,0,0,0.148737138,0.028063611,0,0
aerohit,0,0,0,0,0.092592593,0,0.105413105,0.031339031,0.004273504,0.081196581,0,0,0,0.012820513,0.058404558,0,0
aespinoza,0,0,0.046153846,0,0,0,0,0,0.130769231,0.053846154,0,0,0,0.046153846,0.061538462,0,0
aesqe,0,0,0,0,0.026470588,0,0,0.032352941,0,0.256862745,0,0.039215686,0,0.007843137,0,0,0
Aetet,0,0,0,0,0.044662309,0,0,0,0,0.238562092,0,0,0,0,0,0,0
aethant,0,0,0,0,0,0.013333333,0,0,0,0.285333333,0,0,0,0.029333333,0,0,0
aetherwu,0,0,0.014736842,0,0,0,0,0,0,0.04,0.115789474,0.042105263,0,0.254736842,0,0,0
Aeva,0.0089141,0.000810373,0,0.011345219,0,0,0,0,0,0.112641815,0,0,0,0.271474878,0,0,0
aew,0,0,0,0,0,0,0,0,0,0.050273224,0,0,0,0,0.309289617,0,0
afabbro,0,0,0,0.0110117,0.017205781,0,0,0.035099794,0.003441156,0.238816242,0,0,0,0.039917412,0,0,0
afaqurk,0,0,0,0,0.008928571,0,0,0.049107143,0,0.151785714,0,0,0,0,0,0,0
afc163,0,0,0,0,0,0,0,0.0388109,0,0.259289843,0,0,0,0,0,0,0
afilipowicz,0,0,0,0,0,0,0,0.079646018,0,0,0.115044248,0,0,0,0.03539823,0.168141593,0
afitiskin,0,0,0,0,0,0,0,0.06010453,0,0.258710801,0,0,0,0.003484321,0,0,0
afj176,0,0,0,0.021857923,0.050741608,0,0,0,0,0.113192818,0,0,0,0,0.018735363,0,0
aflashyrhetoric,0,0,0,0,0.114494519,0.047503045,0,0.101096224,0,0.144945189,0,0.008526188,0,0.024360536,0.057247259,0,0
aflatter,0,0,0,0,0,0,0,0,0,0.085374907,0,0,0,0,0.244988864,0,0
aflock,0,0.05915493,0,0,0.061971831,0,0,0,0.047887324,0.135211268,0,0,0,0.056338028,0.2,0,0
afnpires,0,0,0.120226308,0,0.001414427,0,0,0,0,0.115983027,0,0,0.025459689,0,0,0,0
AfonsoTsukamoto,0,0.026022305,0,0.021065675,0,0,0,0,0.054522924,0.079306072,0.039653036,0,0,0.059479554,0.126394052,0,0
afronski,0,0,0,0.017511521,0,0,0,0.042396313,0.013824885,0.059907834,0,0,0,0.008294931,0.024884793,0,0
agameofprivacy,0,0,0,0,0,0,0,0,0,0.333333333,0.092592593,0,0,0,0,0.111111111,0
agarcialeon,0,0,0,0,0.057142857,0,0,0.114285714,0,0.142857143,0,0,0.042857143,0,0,0,0
agconti,0,0,0.011757022,0,0.03069889,0,0,0.013716525,0,0.140431091,0,0,0,0.069235794,0,0.017635532,0
agct,0,0.00802139,0,0,0.034759358,0,0,0,0,0.050802139,0,0.002673797,0,0.13368984,0,0,0
agdolla,0.017354877,0,0,0,0,0,0,0,0,0.198084979,0,0,0,0.014961101,0.002393776,0,0
agektmr,0,0,0,0,0.020790021,0,0,0.077616078,0,0.182952183,0,0.011781012,0,0.002772003,0,0,0
agentcooper,0,0,0,0,0,0,0,0,0,0.366824645,0,0,0,0.043601896,0,0,0
aggieben,0,0,0.171959721,0.00929512,0.013168087,0,0,0.02091402,0,0.022463207,0.00232378,0,0,0,0,0,0
aggrrrh,0,0,0,0,0,0,0,0,0,0.032967033,0,0.32967033,0,0,0,0,0
agibralter,0,0,0,0,0,0,0,0,0,0.032407407,0,0,0,0,0.262037037,0,0
agibsonccc,0,0,0,0.019566737,0,0,0,0,0.117400419,0.071977638,0,0,0,0.057302586,0.000698812,0,0
agile,0,0,0,0,0.024734982,0,0,0,0.015312132,0,0,0,0,0.004711425,0.153121319,0,0
agile6v,0,0.12292563,0,0,0,0.049170252,0,0,0.012292563,0.012907191,0,0,0,0.004302397,0.009219422,0,0
agilecreativity,0,0,0,0,0.006684492,0,0,0.010026738,0.040106952,0.014705882,0,0,0,0.01671123,0.031417112,0,0
agileone,0,0,0,0.017964072,0.047904192,0.104362703,0,0.026518392,0.035072712,0.041060736,0,0,0,0,0,0,0
AgileSpirit,0,0,0,0,0.039783002,0,0,0.071428571,0.131103074,0.103074141,0,0,0,0,0.014466546,0,0
agirton,0,0,0,0,0.032132425,0,0,0,0,0.186952288,0,0,0,0,0,0,0
agitka,0,0,0,0,0,0,0,0,0,0,0.538461538,0,0,0,0,0,0
aglazer,0,0,0,0,0,0,0,0,0,0.147959184,0.033163265,0,0,0.076530612,0.017857143,0,0
agriel,0.108108108,0.108108108,0,0,0,0.108108108,0,0,0,0,0,0,0,0,0,0,0
agsdot,0,0,0,0,0.003548616,0,0,0.015613911,0,0.040454223,0,0,0,0.036195884,0.01987225,0,0
AgtLucas,0,0,0,0,0.039702233,0,0,0,0.024813896,0.308933002,0.017369727,0,0,0,0,0,0
agudulin,0,0,0,0,0.023911187,0,0,0.020495303,0.000853971,0.259607173,0,0,0,0,0.037574722,0,0
agustinbalquin,0,0,0,0.018867925,0.037735849,0,0,0,0,0.198113208,0,0,0,0,0.014150943,0.287735849,0
agustingianni,0,0.038983051,0,0.072881356,0,0,0,0,0,0.001694915,0,0,0,0.227118644,0,0,0
ahadshafiq,0,0,0,0,0.104815864,0,0,0,0,0.133144476,0,0,0,0,0.110481586,0,0
aharpervc,0,0,0.002262443,0.022624434,0,0,0,0.021870287,0,0.07239819,0,0,0.04147813,0.005279035,0.141025641,0,0
ahazem,0,0,0,0,0.021943574,0.015673981,0,0,0,0.10031348,0,0,0,0,0.090909091,0,0
ahbeng,0,0,0,0,0,0,0,0,0,0.158464567,0.001968504,0,0,0.06988189,0.054133858,0,0
ahdinosaur,0,0.005507474,0,0,0.011014949,0,0,0.021243116,0,0.284028324,0,0.014162077,0,0,0,0,0
ahejlsberg,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
ahelmberger,0,0,0.019947962,0,0.018213356,0,0,0.007805724,0,0.178664354,0,0,0.017346054,0,0,0,0
aheuermann,0,0,0,0,0.040797824,0.115140526,0,0.02175884,0.001813237,0.122393472,0,0,0,0.015412511,0,0,0
ahirmayur,0,0,0.009703504,0,0,0.03180593,0,0,0,0.027493261,0,0.025876011,0,0.033962264,0.006469003,0,0
ahizzle,0,0,0,0,0,0,0,0,0.035555556,0.271111111,0,0.026666667,0,0,0,0,0
ahmadshah,0,0,0,0,0.008695652,0,0,0,0,0.059130435,0,0.204347826,0,0,0,0,0
ahmdrefat,0,0,0,0,0.014098691,0,0,0,0,0.119335347,0,0,0,0.010070493,0.03776435,0,0
ahmdsmir,0,0,0,0,0.040865385,0.009615385,0,0,0,0.103365385,0,0.025240385,0,0.013221154,0,0,0
ahmedavais,0,0,0.005263158,0,0.031578947,0,0,0.105263158,0,0.157894737,0,0,0,0,0,0,0
ahmedelgabri,0,0,0,0,0.281609195,0,0,0,0,0.055555556,0,0,0,0,0,0,0
AhmedFawzy,0,0,0,0,0.021818182,0,0,0.018181818,0.041818182,0.042424242,0,0.038787879,0,0.006666667,0.013939394,0.00969697,0
ahmedshuhel,0,0,0.017726799,0.01459854,0.028154327,0,0,0.02919708,0,0.33472367,0,0,0,0,0,0,0
ahmet2106,0,0,0,0,0.071428571,0,0.020408163,0,0,0,0,0.214285714,0,0.102040816,0,0,0
ahmetabdi,0,0.002671416,0.006233304,0.043633126,0.038290294,0,0,0.022261799,0,0.032947462,0.024933215,0,0,0,0.158504007,0,0
ahmetb,0,0,0.01532802,0,0,0.126916002,0,0,0,0.01532802,0,0.000613121,0,0.041079093,0,0,0
ahmpro,0,0.043478261,0.027950311,0,0,0,0,0,0,0.127329193,0,0,0,0.049689441,0,0,0
ahochsteger,0,0,0,0,0,0,0,0,0.129032258,0.290322581,0,0,0,0,0,0,0
aholbreich,0,0,0,0,0.012755102,0.043367347,0,0,0.051020408,0.038265306,0,0,0,0,0,0,0
ahomu,0,0,0,0,0,0,0,0.022689076,0,0.314285714,0,0.007563025,0,0,0.005882353,0,0
ahripak,0,0.02745098,0,0,0,0,0,0,0,0.105882353,0.039215686,0.133333333,0,0.062745098,0,0,0
ahtsei,0,0,0,0,0.125,0,0,0,0,0.166666667,0,0,0,0,0,0,0
ahultgren,0,0,0,0,0.043189369,0,0.018272425,0,0.000830565,0.263289037,0,0.014950166,0,0,0,0,0
ai,0,0,0,0,0.037964459,0,0,0,0,0.267366721,0,0,0,0,0.081583199,0,0
aidano,0,0,0,0.071428571,0,0,0,0,0,0,0.05952381,0,0,0.023809524,0.035714286,0,0
aifreedom,0,0,0,0.043564356,0,0,0,0,0.02970297,0.18019802,0.032673267,0,0,0.047524752,0.024752475,0,0
aikongK,0,0,0,0,0,0,0,0,0,0,0.193370166,0,0,0,0,0.187845304,0
aint,0,0,0,0,0,0,0,0,0.20545977,0,0,0,0,0.040229885,0.034482759,0,0
airamrguez,0,0,0,0,0.005545287,0.016019717,0,0,0.01047443,0.200246457,0.030191004,0,0,0.008009858,0.017252002,0,0
airborn,0,0.014925373,0,0,0.018995929,0,0,0,0.303934871,0.059701493,0,0,0,0.031207598,0,0,0
airimos,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Airock,0,0.068965517,0,0,0,0,0,0,0,0.045977011,0,0,0,0.137931034,0,0,0
airportyh,0,0,0,0,0.022099448,0,0,0.01183899,0,0.310970797,0,0,0,0.033149171,0.012628256,0,0
airroom,0,0,0,0,0.12962963,0,0,0.024691358,0,0.257201646,0,0.010288066,0,0,0,0,0
airtoxin,0,0,0,0,0.010252366,0,0,0.020504732,0,0.320977918,0,0,0,0.057570978,0,0,0
airyland,0,0,0,0,0.026077098,0,0,0,0,0.358276644,0,0.005668934,0,0,0.017006803,0,0
aisuzuki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aitboudad,0,0,0,0,0.005777564,0,0,0.012518055,0,0.128550794,0,0.01974001,0,0,0,0,0
aitor,0,0,0,0,0,0,0,0.040677966,0,0.115254237,0,0.021186441,0,0,0.150847458,0.023728814,0
aiyes,0,0,0,0,0.007911392,0.002373418,0,0,0.226265823,0.069620253,0,0,0,0.008702532,0,0,0
aj0strow,0,0,0,0,0.03033367,0,0,0.026289181,0,0.275025278,0,0,0,0,0.130434783,0,0
ajacquelin,0,0,0,0,0,0,0,0,0,0,0.053333333,0,0,0,0,0.28,0
ajay05,0,0,0,0.026678933,0,0,0,0.027598896,0,0.113155474,0,0.074517019,0,0.121435143,0.018399264,0,0
AjayTsao,0,0,0.008510638,0,0,0,0,0.021276596,0,0.029787234,0,0,0,0.140425532,0,0,0
ajbodev,0,0,0,0,0,0,0,0.047619048,0,0.126984127,0,0,0,0,0,0,0
ajfigueroa,0,0,0,0,0.205128205,0,0,0,0,0,0.179487179,0,0,0,0,0.153846154,0
ajitk,0,0,0,0,0,0,0,0,0,0.367816092,0.011494253,0,0,0,0,0,0
ajitkoti,0,0,0,0.007575758,0.015151515,0,0,0,0.068181818,0,0,0,0,0.022727273,0,0,0
ajluo,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
ajmark,0,0,0,0,0.076923077,0,0,0,0,0.274725275,0,0.052197802,0,0,0.142857143,0,0
ajmckee,0,0.027522936,0,0,0,0,0,0,0,0.183486239,0,0.128440367,0,0,0,0,0
ajmyers01,0,0,0.027347311,0,0.083865087,0,0,0.059252507,0,0.037374658,0.007292616,0.019143118,0,0,0.192342753,0,0
ajnsit,0,0,0,0,0.014434643,0,0.207698476,0,0.016840417,0.065757819,0,0,0,0,0,0,0
ajprax,0,0,0,0,0,0,0,0,0.061714286,0.034285714,0,0,0,0.097142857,0,0,0
ajturner,0,0,0,0,0.020427112,0,0,0.103064067,0,0.126276695,0.00371402,0,0,0.051996286,0.077065924,0,0
ajvb,0,0,0,0,0.009596929,0.164107486,0,0,0.005758157,0.07293666,0,0,0,0.075815739,0.065259117,0,0
ajwhite,0,0,0,0,0,0,0,0,0.011604096,0.231399317,0,0.005460751,0,0,0.019112628,0.010921502,0
ajz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ajzafar,0,0,0,0,0.129032258,0,0,0,0,0.032258065,0,0,0,0,0,0,0
aka-ray,0,0,0,0,0,0,0,0,0,0.166666667,0,0.119047619,0,0.007936508,0,0,0
Akagi201,0,0.061688312,0,0.030844156,0,0.083603896,0,0.021915584,0,0.019480519,0,0,0,0.016233766,0,0,0
akaihola,0,0,0,0,0,0,0,0,0.014724712,0.027528809,0,0,0,0.220870679,0,0,0
akamch,0,0.121818182,0,0,0,0,0.083636364,0.029090909,0,0.054545455,0,0,0,0.034545455,0,0,0
akanazawa,0,0,0,0.122615804,0,0,0,0,0,0,0,0,0,0.054495913,0.005449591,0,0
akansal1,0,0,0,0.026490066,0.013245033,0,0,0.026490066,0,0,0,0,0,0.178807947,0,0,0
akaralar,0,0,0,0,0,0,0,0,0,0,0.091194969,0,0,0,0.022012579,0.226415094,0
akariv,0,0,0,0,0.046,0,0,0.059,0.016,0.15,0,0,0,0.163,0.022,0,0
akashivskyy,0,0.039325843,0.06741573,0,0,0,0,0,0.129213483,0,0.056179775,0,0,0,0,0.196629213,0
akatsuki-chan,0.2,0,0,0,0,0,0.142857143,0,0,0.028571429,0,0,0,0,0,0,0
akavrt,0,0,0,0,0,0,0,0,0.440944882,0,0,0,0,0,0,0,0
akawa,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0.007142857,0.214285714,0
AkbarRassoulzadeh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0
akbarwibawa,0,0,0,0,0.026984127,0,0,0.044444444,0.006349206,0.284126984,0,0.061904762,0,0,0,0,0
akhedrane,0,0,0,0,0,0.053763441,0,0,0,0.028673835,0,0.021505376,0,0,0,0,0
Akhi1,0,0,0,0,0.084337349,0,0,0.180722892,0,0.060240964,0,0,0,0.072289157,0,0,0
akhikhl,0,0,0,0,0.058222676,0,0,0,0.073544433,0.108273749,0,0,0,0,0,0,0
akhilbhardwaj23,0,0,0.090909091,0,0,0,0,0.113636364,0,0.386363636,0,0,0,0,0,0,0
akibe,0,0,0,0,0,0,0,0,0,0.2,0,0.023333333,0,0,0.016666667,0,0
akilism,0,0,0,0,0.005181347,0,0,0,0,0.319170984,0,0,0,0.07253886,0,0,0
akirk,0,0.014895058,0,0,0.018280298,0,0,0,0.004739336,0.089370345,0,0.086662153,0,0.040622884,0.042654028,0,0
akitaonrails,0,0,0,0,0,0,0,0,0,0.080912863,0,0,0,0,0.28526971,0,0
Akki2200,0,0.083333333,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
Akkuma,0,0,0,0,0,0,0,0.008701473,0,0.327309237,0,0,0,0,0,0,0
akkuraten,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
aklemm,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.3125,0,0
aklowther,0,0,0,0.068493151,0,0,0,0,0,0,0.246575342,0,0,0,0,0.356164384,0
aknewhope,0,0.054187192,0,0,0.024630542,0,0,0,0,0.113300493,0.004926108,0,0,0,0,0,0
akoeplinger,0,0,0.140734949,0.026583268,0,0,0,0.010164191,0.036747459,0.005473026,0,0,0.033620016,0.032056294,0,0,0
